id,mean_gs,sd,skewness,kurtosis,current_max,current_mean,current_min,gebco,x,y,sample_type,y_im,x_im,x_m,y_m,slope,aspect,rough,bpi,shore_dist,island_dist,comb_dist,current_range
548,2.3,0.82,3.67,27.88,0.109220184385777,0.105145633220673,0.101090058684349,-29,-59.6666700006797,43.9383300002543,Grab Van Veen,636,1017,207464.88161619185,294996.6506021751,0.15341460949844346,336.25969611900814,1,0,207101.06912114515,8995.895587278468,8995.895587278468,0.008130125701428001
549,2.3,0.82,3.67,27.88,0.109220184385777,0.105145633220673,0.101090058684349,-29,-59.6666700006797,43.9383300002543,Grab Van Veen,636,1017,207464.88161619185,294996.6506021751,0.15341460949844346,336.25969611900814,1,0,207101.06912114515,8995.895587278468,8995.895587278468,0.008130125701428001
550,2.49,0.76,4.11,32.83,0.111310392618179,0.107322290539742,0.104185037314892,-29,-59.66599999954,43.9345000001311,Grab Van Veen,637,1018,207668.87854993442,295460.48181381373,0.06176358541871677,270.0,1,0,207754.5814762656,9640.902241263377,9640.902241263377,0.0071253553032870065
551,2.49,0.76,4.11,32.83,0.111310392618179,0.107322290539742,0.104185037314892,-29,-59.66599999954,43.9345000001311,Grab Van Veen,637,1018,207668.87854993442,295460.48181381373,0.06176358541871677,270.0,1,0,207754.5814762656,9640.902241263377,9640.902241263377,0.0071253553032870065
552,2.32,0.82,3.4,26.16,0.111310392618179,0.107322290539742,0.104185037314892,-29,-59.6654999996789,43.9358300002433,Grab Van Veen,637,1018,207668.87854993442,295460.48181381373,0.06176358541871677,270.0,1,0,207754.5814762656,9640.902241263377,9640.902241263377,0.0071253553032870065
553,2.32,0.82,3.4,26.16,0.111310392618179,0.107322290539742,0.104185037314892,-29,-59.6654999996789,43.9358300002433,Grab Van Veen,637,1018,207668.87854993442,295460.48181381373,0.06176358541871677,270.0,1,0,207754.5814762656,9640.902241263377,9640.902241263377,0.0071253553032870065
554,2.74,0.7,6.44,49.08,0.101542845368385,0.097656190395355,0.093348696827888,-30,-59.6543300007596,43.9420000001808,Grab Van Veen,635,1020,208076.87241741957,294532.81939053646,0.14043266172637303,0.0,2,0,207272.53723497587,9381.356920434468,9381.356920434468,0.008194148540496993
555,2.74,0.7,6.44,49.08,0.101542845368385,0.097656190395355,0.093348696827888,-30,-59.6543300007596,43.9420000001808,Grab Van Veen,635,1020,208076.87241741957,294532.81939053646,0.14043266172637303,0.0,2,0,207272.53723497587,9381.356920434468,9381.356920434468,0.008194148540496993
556,2.69,0.64,6.88,58.04,0.101542845368385,0.097656190395355,0.093348696827888,-30,-59.6578299975317,43.9433300003276,Grab Van Veen,635,1020,208076.87241741957,294532.81939053646,0.14043266172637303,0.0,2,0,207272.53723497587,9381.356920434468,9381.356920434468,0.008194148540496993
557,2.69,0.64,6.88,58.04,0.101542845368385,0.097656190395355,0.093348696827888,-30,-59.6578299975317,43.9433300003276,Grab Van Veen,635,1020,208076.87241741957,294532.81939053646,0.14043266172637303,0.0,2,0,207272.53723497587,9381.356920434468,9381.356920434468,0.008194148540496993
558,2.54,0.65,5.22,47.54,0.109610386192799,0.105677589774132,0.102207764983177,-29,-59.6633299991864,43.9433300010216,Grab Van Veen,635,1018,207668.87854993442,294532.81939053646,0.28086363618542504,0.0,2,0,206903.52355855666,8899.936623466574,8899.936623466574,0.007402621209621998
559,2.54,0.65,5.22,47.54,0.109610386192799,0.105677589774132,0.102207764983177,-29,-59.6633299991864,43.9433300010216,Grab Van Veen,635,1018,207668.87854993442,294532.81939053646,0.28086363618542504,0.0,2,0,206903.52355855666,8899.936623466574,8899.936623466574,0.007402621209621998
560,2.53,0.86,4.18,28.8,0.110418483614922,0.106694884598255,0.103650607168674,-29,-59.6653299975768,43.9400000003525,Grab Van Veen,636,1018,207668.87854993442,294996.6506021751,0.0,180.0,2,0,207328.97152707088,9266.243887046669,9266.243887046669,0.006767876446248003
561,2.53,0.86,4.18,28.8,0.110418483614922,0.106694884598255,0.103650607168674,-29,-59.6653299975768,43.9400000003525,Grab Van Veen,636,1018,207668.87854993442,294996.6506021751,0.0,180.0,2,0,207328.97152707088,9266.243887046669,9266.243887046669,0.006767876446248003
562,3.42,0.94,2.19,13.21,0.736112415790558,0.680910527706146,0.636331856250763,-1181,-61.5836699985677,42.849170000403,Piston Benthos,898,557,113626.29209461049,416520.42805149883,3.7592861292742805,315.1333445144837,51,-3,234192.7426111561,201880.8125577939,201880.8125577939,0.09978055953979492
563,10.29,1.83,-1.36,4.57,0.859138071537018,0.797909080982208,0.741087794303894,-1355,-61.6199999993777,42.7975000010648,Piston Benthos,910,549,111994.31662466994,422086.40259116254,2.5046121649132043,279.67748660828073,47,2,238684.93487103426,208245.30261816634,208245.30261816634,0.118050277233124
565,0.01,3.19,0.36,2.02,0.065003931522369,0.049964129924774,0.044940743595362,-65,-60.784169999122,43.5883299988564,Grab Van Veen,720,749,152793.70337318358,333958.4723798209,0.18702977498043566,138.66458890230513,6,1,182926.19238415192,81527.14994210805,81527.14994210805,0.020063187927006995
566,0.14,1.53,-0.2,7.55,0.032686665654182,0.02855703048408,0.02572475373745,-78,-61.7648299979493,43.4266700004872,Grab Van Veen,759,514,104854.42394368004,352047.88963372784,0.23249410542739082,232.8413104869403,4,0,166872.80672574954,188418.3094022208,166872.80672574954,0.006961911916731997
567,0.62,1.3,0.84,15.17,0.032686665654182,0.02855703048408,0.02572475373745,-78,-61.7653299991895,43.4285000007928,Grab Van Veen,759,514,104854.42394368004,352047.88963372784,0.23249410542739082,232.8413104869403,4,0,166872.80672574954,188418.3094022208,166872.80672574954,0.006961911916731997
568,0.06,1.65,0.13,7.24,0.037854373455048,0.032520402222872,0.029355747625232,-79,-61.7508299997057,43.4245000013629,Grab Van Veen,760,517,105466.41474490776,352511.7208453665,0.18702977498043566,221.33541109769487,2,0,167655.64892254854,187253.80083704984,167655.64892254854,0.008498625829816003
569,-0.51,2.53,1.17,5.27,0.045465186238289,0.038031220436096,0.034385196864605,-78,-61.7356699987252,43.4223300006067,Grab Van Veen,760,521,106282.40247987803,352511.7208453665,0.18529018208720907,270.0,3,0,168115.94365804346,185503.16717521948,168115.94365804346,0.011079989373683999
570,-1.05,1.82,1.02,6.9,0.057297348976135,0.047127153724432,0.042341776192188,-79,-61.708999998989,43.4173299991929,Grab Van Veen,761,527,107506.38408233343,352975.5520570051,0.18702977498043566,221.33541109769487,3,0,169288.4684648191,183036.46521875853,169288.4684648191,0.014955572783946998
571,-0.14,1.5,0.48,9.29,0.061470963060856,0.050396099686623,0.045146845281124,-78,-61.7003299998361,43.4176699994058,Grab Van Veen,761,529,107914.37794981858,352975.5520570051,0.06176358541871677,270.0,2,0,169539.34705011873,182164.19748857117,169539.34705011873,0.016324117779732
572,1.7,0.8,5.39,43.61,0.068204209208488,0.056542504578829,0.051036193966866,-78,-61.6913300002335,43.4183299992786,Grab Van Veen,761,532,108526.36875104628,352975.5520570051,0.12352702729469783,270.0,2,0,169924.44507941412,180856.8096307498,169924.44507941412,0.01716801524162201
573,1.85,0.8,5.69,43.73,0.075049221515656,0.061922162771225,0.055734403431416,-78,-61.6766699982989,43.418500000732,Grab Van Veen,761,535,109138.35955227398,352975.5520570051,0.0,180.0,1,0,170320.01561860822,179550.66187675548,170320.01561860822,0.01931481808424
574,0.3,1.16,2.5,19.68,0.053479041904211,0.044889204204082,0.039456475526094,-46,-61.3378299990645,43.8461700010108,Grab Van Veen,658,616,125662.111185422,305200.9372582252,0.15341460949844346,156.25969611900817,2,0,140972.58540629278,131852.00834343533,131852.00834343533,0.014022566378117003
579,2.12,0.7,5.37,46.09,0.058804322034121,0.043170269578695,0.030378725379705,-31,-60.6699999992241,43.9449999997936,Grab Van Veen,635,777,158505.61751797548,294532.81939053646,0.18702977498043566,318.6645889023051,4,1,148637.31083778312,56617.05346308084,56617.05346308084,0.028425596654415998
580,1.44,0.73,4.95,47.66,0.055406332015991,0.047225873917341,0.0381103977561,-30,-60.493329999844,43.9183299998582,Grab Van Veen,641,819,167073.48873516335,297315.80666036834,0.15341460949844346,336.25969611900814,3,0,158239.2591598864,37551.16038689452,37551.16038689452,0.017295934259891003
581,0.51,1.26,0.82,13.23,0.053555097430944,0.045859318226576,0.03731157258153,-30,-60.4456699982565,43.9096700006895,Grab Van Veen,643,831,169521.45194007416,298243.4690836456,0.12352702729469783,90.0,5,0,161313.1706164345,32262.634123286687,32262.634123286687,0.016243524849414
582,1.18,0.88,4.44,37.91,0.052506629377604,0.044319130480289,0.035677049309015,-24,-60.4208299996321,43.9093299992939,Grab Van Veen,643,837,170745.4335425296,298243.4690836456,0.23249410542739082,232.8413104869403,4,0,162482.6023317304,29554.08893559957,29554.08893559957,0.016829580068589
583,1.55,0.74,5.05,48.2,0.051338512450457,0.043224263936281,0.034692984074354,-30,-60.3971699995693,43.9036700010002,Grab Van Veen,645,842,171765.41821124242,299171.1315069229,0.2841759702865857,240.384837862653,4,1,164319.79496196596,27558.3140671382,27558.3140671382,0.016645528376103003
584,1.27,0.81,4.46,40.36,0.119149975478649,0.101609125733376,0.088846325874329,-25,-60.0568299997592,43.8919999998954,Grab Van Veen,647,924,188493.16677813302,300098.79393020016,0.3962917693412814,290.75434165565997,7,0,183762.13906754024,4271.527373437354,4271.527373437354,0.03030364960432
585,1.8,0.78,4.17,34.05,0.127220153808594,0.109323583543301,0.095953203737736,-25,-60.029669999512,43.8875000009165,Grab Van Veen,648,930,189717.14838058842,300562.6251418388,0.18702977498043566,221.33541109769487,3,0,185719.4313874734,4395.365405651872,4395.365405651872,0.031266950070858
586,1.74,0.78,4.58,38.12,0.140323549509048,0.120435141026974,0.105632342398167,-30,-60.0115000003789,43.8763299999097,Grab Van Veen,651,935,190737.13304930125,301954.1187767547,0.24705290625951953,270.0,6,0,188186.89670930998,5559.746332228411,5559.746332228411,0.03469120711088099
587,2.45,0.77,3.31,27.44,0.152693957090378,0.135605469346046,0.126389101147652,-33,-59.8404999996071,43.8825000008369,Grab Van Veen,650,976,199101.00733274655,301490.2875651161,0.14043266172637303,180.0,3,0,199378.26227755006,6023.058526580075,6023.058526580075,0.026304855942725996
588,1.81,0.85,3.28,23.79,0.142310500144959,0.129448428750038,0.12257619202137,-28,-59.8113299985215,43.8853299995574,Grab Van Veen,649,983,200528.98586894452,301026.45635347744,0.30881505628090283,270.0,7,1,201113.78542061234,6181.355653862093,6181.355653862093,0.019734308123588992
589,2.57,0.8,2.97,25.22,0.103135019540787,0.099464185535908,0.095412634313107,-30,-59.6569999991219,43.9350000001037,Grab Van Veen,637,1020,208076.87241741957,295460.48181381373,0.14043266172637303,0.0,1,0,208122.08617841723,10171.786829655037,10171.786829655037,0.007722385227680012
590,1.2,0.86,4.03,33.91,0.131977871060371,0.123987533152103,0.114204458892345,-33,-59.8648299993205,44.0069999995088,Grab Van Veen,620,970,197877.02573029115,287575.3512159569,0.23249410542739082,52.84131048694032,3,0,186992.8245995774,7325.609009419871,7325.609009419871,0.017773412168026012
591,1.25,0.72,5.99,57.98,0.141083434224129,0.128046616911888,0.120733641088009,-30,-59.7920000006399,43.8888299999494,Grab Van Veen,648,987,201344.9736039148,300562.6251418388,0.4174303123893653,312.2861004923286,5,0,201972.76634677144,6301.727147820713,6301.727147820713,0.020349793136119995
592,7.35,2.17,-0.81,2.71,0.644825637340546,0.599816560745239,0.566243886947632,-1052,-61.5341699981994,42.8948300003588,Piston Benthos,887,569,116074.2552995213,411418.2847234738,2.9897704623238095,318.6645889023051,45,2,230766.68361774887,194359.87969501602,194359.87969501602,0.07858175039291404
594,7.38,3.02,-0.15,1.94,1.19956839084625,1.1218535900116,1.02348864078522,-1829,-61.8176700005063,42.6435000000772,Piston Benthos,947,501,102202.46380502667,439248.1574217922,3.0438043509114245,283.3247142225214,53,9,249354.0892697142,236318.74207202662,236318.74207202662,0.17607975006103005
597,7.8,2.01,-1.15,3.43,0.784274041652679,0.715587139129639,0.662814855575562,-1298,-61.7308299998243,42.7870000000549,Piston Benthos,913,522,106486.39941362059,423477.89622607845,2.2616998681278737,295.7481768380942,41,0,236709.00679403727,218962.93120798358,218962.93120798358,0.12145918607711703
598,7.45,2.49,-0.99,2.79,1.17748272418976,1.11531007289886,1.02176129817963,-1965,-61.666999998594,42.6516700005318,Piston Benthos,945,537,109546.35341975912,438320.49499851494,2.8032177649331196,318.6645889023051,47,3,252923.48058986952,222935.98761659287,222935.98761659287,0.15572142601013006
600,8.87,2.46,-0.46,2.44,1.12493085861206,1.05636501312256,0.96718692779541,-1768,-61.6486699994147,42.6973299999144,Piston Benthos,934,542,110566.33808847195,433218.3516704899,3.4389938592258638,279.38953101412466,64,2,248779.2350877006,217847.89604529858,217847.89604529858,0.15774393081665006
604,7.8,3.19,-0.01,1.57,0.862784445285797,0.769617199897766,0.678044557571411,-2179,-61.0966699997169,43.0383299993163,Gravity Gravity,852,674,137493.93334249096,395184.19231612136,4.201757754347032,273.8259024151931,85,-10,232477.94510774486,147097.7911230992,147097.7911230992,0.184739887714386
607,4.92,2.35,2.04,6.14,0.523417174816132,0.438111275434494,0.364181667566299,-616,-61.0066699994074,43.1799999994496,Piston Benthos,818,696,141981.86588482745,379413.93112040765,6.3920458717967525,303.1592691395732,98,-1,221667.1668352107,128821.62072833304,128821.62072833304,0.15923550724983304
608,1.98,1.56,2.6,14.34,0.487229406833649,0.431280016899109,0.358820170164108,-114,-61.4216699980747,44.7683300004262,Vibrocore Dalhousie,437,596,121582.17251057064,202694.23948608575,0.4174303123893653,227.71389950767136,7,0,39269.63754486528,165947.27814185235,39269.63754486528,0.12840923666954102
610,5.86,3.17,-0.35,2.02,0.494620829820633,0.430215865373611,0.351795375347137,-121,-61.408329999368,44.7350000003435,Vibrocore Dalhousie,445,600,122398.16024554092,206404.88917919487,0.14043266172637303,180.0,1,0,43383.44159896809,162417.19397815358,43383.44159896809,0.14282545447349598
611,2.35,1.47,2.55,14.86,0.462172448635101,0.40256255865097,0.324106693267822,-106,-61.2958299991551,44.7316700003527,Piston Benthos,446,627,127906.07745659025,206868.7203908335,0.15341460949844346,156.25969611900817,1,0,49472.54466817283,151629.8432171746,49472.54466817283,0.138065755367279
612,6.09,3.28,-0.91,3.48,0.467117577791214,0.403992742300034,0.323625534772873,-105,-61.2999999999396,44.7233300012278,Piston Benthos,448,626,127702.08052284768,207796.38281411078,0.3068270192198692,156.25969611900817,4,0,49996.94606650663,151503.08755321155,49996.94606650663,0.143492043018341
613,2.46,1.77,1.6,10.3,0.467117577791214,0.403992742300034,0.323625534772873,-105,-61.2999999999396,44.7233300012278,Piston Benthos,448,626,127702.08052284768,207796.38281411078,0.3068270192198692,156.25969611900817,4,0,49996.94606650663,151503.08755321155,49996.94606650663,0.143492043018341
614,7.99,1.85,-1.32,4.83,0.454173982143402,0.391011625528336,0.313158333301544,-98,-61.2100000004198,44.7250000008515,Piston Benthos,447,647,131986.0161314416,207332.55160247214,0.46023502957650636,336.25969611900814,5,-1,52764.72985792031,143750.02819483247,52764.72985792031,0.14101564884185797
615,1.37,2.02,-0.05,6.71,0.454173982143402,0.391011625528336,0.313158333301544,-98,-61.2100000004198,44.7250000008515,Piston Benthos,447,647,131986.0161314416,207332.55160247214,0.46023502957650636,336.25969611900814,5,-1,52764.72985792031,143750.02819483247,52764.72985792031,0.14101564884185797
617,7.35,2.02,-0.35,1.76,0.495878875255585,0.418073534965515,0.334418743848801,-131,-61.4166699995506,44.6983300008842,Piston Benthos,454,597,121786.16944431321,210579.37008394263,0.3068270192198692,203.74030388099183,5,-1,46906.78460217184,161482.74475197954,46906.78460217184,0.161460131406784
618,7.7,1.99,-0.99,3.9,0.367922902107239,0.33154633641243,0.288132011890411,-136,-61.7749999978849,44.7000000003695,Piston Benthos,453,512,104446.43007619491,210115.53887230397,0.3740555642322093,318.6645889023051,4,0,36319.066261146334,196781.73041479292,36319.066261146334,0.079790890216828
623,4.64,1.56,1.96,6.79,0.138934314250946,0.118429809808731,0.078697264194489,-109,-62.686670000165,43.0016700001401,Grab Shipek,861,293,59771.10158657248,399358.67322086915,0.06176358541871677,270.0,1,0,185931.98059666474,300805.24147997895,185931.98059666474,0.06023705005645699
625,3.72,1.2,3.15,16.45,0.117044299840927,0.089543178677559,0.052305337041616,-109,-62.6399999994404,43.0699999999675,Grab Shipek,845,304,62015.06785774073,391937.3738346509,0.06176358541871677,270.0,1,0,179203.6228163601,293432.1130981736,179203.6228163601,0.06473896279931099
626,0.66,0.99,0.47,10.06,0.129124999046326,0.106274053454399,0.069270849227905,-110,-62.6166699990467,43.0250000005259,Grab Shipek,855,309,63035.05252645357,396575.68595103733,0.12352702729469783,90.0,2,0,184122.15471680555,292888.43880554126,184122.15471680555,0.05985414981842099
627,4.57,2.02,0.64,3.14,0.137172147631645,0.118699297308922,0.084938786923885,-112,-62.5966700003233,42.999999999878,Grab Shipek,862,314,64055.03719516641,399822.5044325078,0.14043266172637303,0.0,1,0,187682.04563468264,291916.465277863,187682.04563468264,0.05223336070776001
629,4.49,2.61,0.82,2.47,0.103564314544201,0.078790731728077,0.058108493685722,-195,-58.953329998826,46.2533299994347,Grab Van Veen,81,1189,242552.35421991357,37570.32814272985,1.537366679081823,43.06361965819184,30,0,83695.52375038368,259627.6859854877,83695.52375038368,0.045455820858479
630,2.26,2.89,0.11,3.72,0.107411079108715,0.075350426137447,0.046945068985224,-137,-59.4499999994749,46.5083300010017,Grab Van Veen,20,1070,218276.71910454796,9276.624232772803,1.1384910054818878,350.6346193572777,9,0,54829.62650834986,276342.3243154816,54829.62650834986,0.060466010123491
631,3.29,1.41,0.99,15.1,0.112877868115902,0.066914364695549,0.036026582121849,-123,-59.5199999991972,46.4533300010729,Grab Van Veen,33,1053,214808.7712309243,15306.429984075125,0.2841759702865857,299.61516213734694,4,0,44941.28285217576,269729.67976364336,44941.28285217576,0.076851285994053
633,3.66,1.64,2.26,8.45,0.432505577802658,0.385528922080994,0.35379746556282,-27,-59.8249999980823,46.0700000001301,Grab Van Veen,125,980,199916.99506771684,57978.90145483002,0.4257942827498825,351.65968783232097,4,0,3340.9917465699223,227172.7931102916,3340.9917465699223,0.07870811223983804
635,3.74,1.16,1.29,14.76,0.188796922564507,0.120334267616272,0.085890300571918,-99,-59.5533299986752,46.3133299999055,Grab Van Veen,66,1045,213176.79576098375,30612.85996815025,0.15341460949844346,23.74030388099186,2,0,33151.921964045025,254250.34996549142,33151.921964045025,0.102906621992589
636,3.95,1.35,1.1,9.58,0.129658952355385,0.075755819678307,0.04165481030941,-117,-59.4416699993001,46.3866699997378,Grab Van Veen,49,1071,218480.71603829053,22727.729370293368,0.12352702729469783,90.0,3,0,46518.48243118013,263008.74804008426,46518.48243118013,0.088004142045975
637,1.4,3.59,0.08,2.31,0.115351222455502,0.083931602537632,0.052849765866995,-154,-59.3266699981807,46.4700000006446,Grab Van Veen,29,1099,224192.63018308245,13451.105137520564,0.15341460949844346,23.74030388099186,3,0,61648.383952515454,273752.0395295886,61648.383952515454,0.062501456588507
641,-0.51,4.18,0.45,2.43,0.47270193696022,0.453577280044556,0.44281855225563,-52,-59.6083300005083,46.040000000856,Grab Van Veen,132,1032,210524.83562233037,61225.7199363005,0.12352702729469783,90.0,6,-3,7427.4595040933345,223439.48106573452,7427.4595040933345,0.02988338470459001
643,6.93,2.13,-0.2,1.84,0.177936896681786,0.113711275160313,0.071873933076859,-131,-59.2466699988429,46.2966700009763,Grab Van Veen,70,1118,228068.57192419123,32468.184814704808,0.4174303123893653,47.713899507671385,6,0,55545.31624500357,256433.98712279214,55545.31624500357,0.106062963604927
644,3.55,1.99,1.78,6.1,0.123071029782295,0.086536355316639,0.056224804371595,-163,-59.1549999987924,46.3599999992357,Grab Van Veen,55,1140,232556.50446652772,25510.716640125207,0.43902634574159005,163.65856207415075,6,0,67871.67852121653,265286.99556099146,67871.67852121653,0.06684622541070001
646,-2.93,3.47,1.44,4.3,0.124742202460766,0.08572193980217,0.056380700320005,-126,-59.108329997788,46.2783300002869,Grab Van Veen,75,1152,235004.46767143856,34787.34087289801,0.60364572847661,45.741384933737145,10,0,68501.29941148267,257551.99421633608,68501.29941148267,0.068361502140761
648,6.33,1.96,0.09,2.4,0.093229115009308,0.072536274790764,0.052714467048645,-280,-58.9166699989156,46.2966700005128,Grab Van Veen,70,1197,244184.32968985412,32468.184814704808,1.0822551047973508,38.879776908920995,18,0,88794.11747389857,265626.6230875651,88794.11747389857,0.040514647960663
649,5.48,2.72,0.04,1.96,0.099482886493206,0.080625519156456,0.065161325037479,-34,-61.2133299978877,45.4083300001941,Grab Shipek,284,646,131782.01919769906,131728.0641053738,0.8814782570229401,309.58414782658525,14,0,6023.058526580317,197842.98712016255,6023.058526580317,0.034321561455727
650,5.93,2.53,-0.19,2.5,0.118952266871929,0.094923444092274,0.076167196035385,-29,-61.2066699988537,45.4999999994657,Grab Shipek,262,648,132190.01306518418,121523.77744932371,1.3456698211690992,33.41334846129961,14,2,3276.1119443298808,205617.2001965337,3276.1119443298808,0.042785070836543995
651,6.25,2.16,0.09,2.4,0.120291233062744,0.095434345304966,0.076618567109108,-40,-61.2016700001841,45.5033300005539,Grab Shipek,261,649,132394.00999892675,121059.94623768507,0.43233705979001186,90.0,14,-2,2620.889555464016,205738.26507631055,2620.889555464016,0.043672665953636
652,3.16,2.92,-0.61,4.03,0.122558549046516,0.096743911504745,0.078252270817757,-22,-61.1933300011027,45.5083300002768,Grab Shipek,260,651,132802.0038664119,120596.11502604643,3.049447911477981,209.0542577582916,27,1,1670.4958732852897,205602.06207421096,1670.4958732852897,0.044306278228759
653,4.61,3.64,-0.8,3.07,0.149842068552971,0.113463297486305,0.090613640844822,-7,-61.2033299986974,45.5466700001578,Grab Shipek,250,649,132394.00999892675,115957.80290966004,0.5610733825362667,138.66458890230516,12,0,1035.9975613761642,209969.8968400822,1035.9975613761642,0.059228427708149
655,5.67,2.1,0.49,2.5,0.144993007183075,0.112020447850227,0.087754979729652,-12,-61.2199999987023,45.5533299999577,Grab Shipek,249,645,131578.0222639565,115493.97169802139,0.4257942827498825,171.659687832321,5,0,1035.9975613761642,211382.60273338459,1035.9975613761642,0.057238027453423004
656,3.61,3.42,-0.46,2.81,0.143217489123344,0.112599685788155,0.088567681610584,-2,-61.2266699978449,45.5600000003816,Grab Shipek,247,643,131170.02839647135,114566.30927474411,89.28658267731227,0.0,13,5,463.31219435269674,212668.37221248064,463.31219435269674,0.05464980751276001
657,2.91,3.67,0.16,2.03,0.142634972929955,0.112694919109344,0.088525786995888,-3,-61.2333299987976,45.561669999114,Grab Shipek,247,642,130966.03146272877,114566.30927474411,1.2636915396343982,180.0,11,5,926.6243887046035,212927.1147380872,926.6243887046035,0.054109185934066995
658,5.17,1.77,1.17,4.02,0.143120422959328,0.114238448441029,0.089244820177555,-12,-61.2433299988968,45.5633299990877,Grab Shipek,246,639,130354.04066150107,114102.47806310547,0.5733181388156309,284.1782581548967,9,1,1670.4958732852897,214090.34364267896,1670.4958732852897,0.053875602781773
659,6.04,1.73,0.71,2.9,0.141099110245705,0.114349104464054,0.086362518370152,-9,-61.2599999976906,45.5683300002728,Grab Shipek,245,635,129538.0529265308,113638.64685146684,0.0,180.0,1,0,1465.1218018841241,215519.8652584389,1465.1218018841241,0.054736591875553006
660,3.36,3.49,0.31,2.01,0.140892505645752,0.115759320557117,0.08663172274828,-7,-61.2783300000407,45.5716700007682,Grab Shipek,244,631,128722.06519156053,113174.81563982819,0.43902634574159005,343.6585620741507,8,-3,926.6243887046035,216956.78781598818,926.6243887046035,0.05426078289747201
661,4.38,4.15,-0.36,1.78,0.138957634568214,0.114195518195629,0.085581675171852,-4,-61.2849999998268,45.5733300011323,Grab Shipek,244,629,128314.0713240754,113174.81563982819,0.5617137749620381,0.0,4,-2,463.31219435190667,217488.43645413517,463.31219435190667,0.053375959396362
662,4.22,2.91,0.37,2.21,0.135992974042892,0.105454973876476,0.077781312167645,-31,-61.2933299991985,45.5400000002215,Grab Eckman,252,627,127906.07745659025,116885.46533293731,2.059905803026131,17.440057388293464,35,-10,926.6243887046035,215008.8083703644,926.6243887046035,0.05821166187524701
663,4.08,2.61,0.14,3.56,0.135992974042892,0.105454973876476,0.077781312167645,-31,-61.2933299991985,45.5400000002215,Grab Eckman,252,627,127906.07745659025,116885.46533293731,2.059905803026131,17.440057388293464,35,-10,926.6243887046035,215008.8083703644,926.6243887046035,0.05821166187524701
664,1.81,4.08,-0.21,2.27,0.121622644364834,0.095937505364418,0.077060997486115,-32,-61.1966699991191,45.5066700009523,Grab Shipek,260,650,132598.00693266932,120596.11502604643,2.991567320060298,206.98756067513762,27,-2,1965.6671665981517,205861.34423275598,1965.6671665981517,0.044561646878719
665,5.01,2.01,1.04,3.12,0.143145740032196,0.1105642542243,0.086898937821388,-12,-61.2133299987379,45.549999999579,Grab Shipek,250,646,131782.01919769906,115957.80290966004,0.14043266172637303,180.0,5,0,1670.4958732852897,210739.83198933493,1670.4958732852897,0.056246802210807995
666,4.98,2.75,0.08,2.25,0.127556845545769,0.105522558093071,0.080836802721024,-29,-61.2616699984869,45.5416700005832,Grab Eckman,251,635,129538.0529265308,116421.63412129867,1.4346280830365272,331.74002398962546,14,0,2701.5511175636234,213236.88934419744,2701.5511175636234,0.046720042824744984
667,6.04,2.06,0.34,2.28,0.124994911253452,0.101485639810562,0.07924734801054,-42,-61.2333299992327,45.5316700012244,Grab Eckman,254,642,130966.03146272877,117813.1277562146,1.559654753273566,205.81720534257877,16,-6,2316.560971761272,210246.2548049774,2316.560971761272,0.045747563242912
668,4.86,3.38,-0.19,1.96,0.134413987398148,0.10458204895258,0.077403366565704,-17,-61.2899999990799,45.5366700009047,Grab Eckman,253,628,128110.07439033283,117349.29654457595,2.8271871344730557,49.818128676349964,35,4,655.2223888658644,214361.890222387,655.2223888658644,0.057010620832444
669,-0.71,2.2,-0.55,1.95,0.11098625510931,0.089060075581074,0.069905273616314,-9,-61.2233299984751,45.4849999995143,Grab Shipek,265,644,131374.02533021392,122915.27108423963,0.5914815441180006,341.7445293081275,10,-2,1389.9365830573001,205532.0990302568,1389.9365830573001,0.041080981492995994
671,7.32,2.14,-0.72,2.8,0.082043685019016,0.07323981076479,0.065827034413815,-171,-60.5299999995926,45.4291699999561,Grab Van Veen,278,810,165237.51633148023,128945.07683554196,1.356793824848189,21.352562935608837,15,3,21691.720799484283,167319.8605198327,21691.720799484283,0.016216650605201
672,7.52,2.1,-0.94,3.49,0.097705669701099,0.082311823964119,0.069749109447002,-151,-60.4166699986551,45.5466699992908,Grab Van Veen,250,837,170745.4335425296,115957.80290966004,0.15341460949844346,23.74030388099186,11,0,10452.799549532669,177472.1578713181,10452.799549532669,0.027956560254097
673,7.68,2.34,-1.25,3.61,0.096169024705887,0.084138542413712,0.07516285777092,-173,-60.569999998952,45.4066699998229,Grab Van Veen,284,801,163401.54392779712,131728.0641053738,2.90379578064561,92.76963570909801,55,-10,22243.810974043874,165720.7553578809,22243.810974043874,0.021006166934967
674,3.76,4.71,-0.27,1.69,0.10349477827549,0.091624990105629,0.082469768822193,-133,-60.5916699990668,45.3983299993401,Grab Van Veen,286,795,162177.5623253417,132655.72652865108,4.576937774231032,104.17825815489671,93,-1,21557.71277589531,165617.0988940363,21557.71277589531,0.02102500945329701
675,-0.16,5.39,0.7,1.93,0.100817434489727,0.092103146016598,0.085298366844654,-158,-60.6149999981987,45.4233300000014,Grab Van Veen,280,790,161157.57765662886,129872.73925881923,0.7480792456926056,318.6645889023051,11,-4,18027.54833041531,168956.56045886184,18027.54833041531,0.015519067645073006
